pl_name,st_rad,pl_rade,pl_orbsmax
"Kepler-238 d",0.963000,2.15000000,0.1116000000
"Kepler-1117 b",0.810000,1.14000000,0.0540000000
"Kepler-821 b",0.778000,1.25000000,0.0282000000
"Kepler-1388 b",0.523000,2.23000000,0.0850000000
"Kepler-1164 b",0.790000,1.05000000,0.0450000000
"Kepler-412 b",1.287000,14.85192500,0.0296100000
"Kepler-55 e",0.602000,1.34000000,0.0470000000
"Kepler-263 b",0.716000,2.54000000,0.1155000000
"TOI-3856 b",1.055000,13.59649359,0.0325000000
"PH1 b",1.734000,6.18000000,0.6520000000
"Kepler-482 b",0.701000,2.59000000,0.2537000000
"TOI-1824 b",0.812300,2.74382690,0.1510000000
"TOI-4860 b",0.358000,8.70000000,0.0180800000
"Kepler-1829 b",0.777000,2.40000000,0.0559000000
"NGTS-3 A b",0.930000,16.58932000,0.0230000000
"K2-174 b",0.676000,2.60000000,0.1260000000
"Kepler-121 b",0.708000,2.65000000,0.0390000000
"Kepler-762 b",1.098000,13.01000000,0.0486000000
"K2-282 b",0.940000,2.82000000,0.0499000000
"Kepler-161 b",0.806000,2.12000000,0.0540000000
"Kepler-1933 b",1.008000,1.41000000,0.0561000000
"Kepler-991 b",0.558000,2.29000000,0.3067000000
"Kepler-1067 b",0.827000,0.70000000,0.0158000000
"Kepler-932 b",0.810000,1.32000000,0.0280000000
"Kepler-738 b",0.749000,2.37000000,0.1552000000
"Kepler-143 b",1.305000,2.99000000,0.1241000000
"Kepler-1080 b",1.438000,4.02000000,0.3799000000
"Kepler-306 e",0.880000,2.81000000,0.2420000000
"Kepler-955 b",0.860000,3.19000000,0.1083000000
"Kepler-466 c",1.073000,1.24000000,0.0460000000
"Kepler-1079 b",1.390000,1.77000000,0.1092000000
"WASP-46 b",0.858000,13.15936600,0.0233400000
"Kepler-364 c",1.284000,2.15000000,0.3120000000
"Kepler-1117 b",0.827000,1.01000000,0.0538000000
"Kepler-913 c",0.769000,1.72000000,0.0608000000
"K2-6 b",0.960000,2.50000000,0.1898000000
"Kepler-396 b",1.060000,3.49000000,0.2277000000
"Kepler-1678 b",0.950000,3.33000000,0.5302000000
"Kepler-262 b",0.876000,1.49000000,0.1075000000
"Kepler-144 b",1.116000,1.33000000,0.0670000000
"Kepler-344 c",0.958000,3.19000000,0.4806000000
"Kepler-220 c",0.685000,1.63000000,0.0765000000
"K2-197 b",0.930000,2.56000000,0.0806000000
"Kepler-770 b",0.753000,1.93000000,0.1302000000
"Kepler-971 b",1.673000,4.28000000,0.0827000000
"Kepler-559 b",1.100000,4.17000000,0.1299000000
"Kepler-1618 b",1.289000,1.06000000,0.0706000000
"Kepler-1611 b",0.720000,0.66000000,0.0541000000
"Kepler-1784 b",0.880000,2.20000000,0.1040000000
"Kepler-1757 b",0.740000,2.83000000,0.1335000000
"Kepler-1129 b",1.025000,2.98000000,0.1631000000
"Kepler-1663 b",0.490000,2.63000000,0.1059000000
"WASP-75 b",1.260000,14.23543000,0.0375100000
"K2-226 b",0.910000,1.54000000,0.0413000000
"Kepler-259 b",0.887000,2.68000000,0.0785000000
"TOI-1472 c",0.840000,3.33400000,0.1160000000
"Kepler-111 b",1.145000,1.75000000,0.0452000000
"Kepler-303 c",0.510000,1.15000000,0.0580000000
"Kepler-1683 b",0.930000,2.00000000,0.1120000000
"Kepler-573 b",1.052000,2.91900000,0.1452700000
"Kepler-749 b",0.502000,2.10000000,0.1054000000
"Kepler-1716 b",0.649000,2.14000000,0.1880000000
"Kepler-327 c",0.523000,1.07000000,0.0480000000
"Kepler-1048 b",0.612000,1.67000000,0.0610000000
"Kepler-273 b",0.815000,1.55000000,0.0369000000
"K2-95 b",0.400000,3.31000000,0.0525000000
"Kepler-1258 b",0.925000,0.84000000,0.0194000000
"Kepler-1498 b",0.889000,1.46000000,0.2432000000
"Kepler-562 b",0.877000,4.96000000,0.1333000000
"TOI-4342 c",0.598000,2.34900000,0.0804000000
"Kepler-1124 b",0.464000,1.79000000,0.0309000000
"Kepler-366 b",1.162000,1.60000000,0.0442000000
"Kepler-865 c",0.885000,0.89000000,0.0610000000
"Kepler-68 b",1.243000,2.29000000,0.0618000000
"K2-59 b",0.731000,2.41000000,0.1354000000
"TOI-6223 b",0.576000,5.07000000,0.0401800000
"Kepler-1174 b",0.960000,1.43000000,0.0720000000
"Kepler-1787 b",0.960000,2.56000000,0.2310000000
"WASP-95 b",1.130000,13.56000000,0.0341600000
"Kepler-861 b",0.836000,2.43000000,0.0463000000
"Kepler-154 f",1.050000,1.59100000,0.0883200000
"Kepler-62 d",0.653000,1.96000000,0.1164000000
"TOI-4641 b",1.720000,8.18255591,0.1730000000
"WASP-101 b",1.290000,15.80000000,0.0506000000
"K2-166 b",1.610000,2.19000000,0.0858000000
"Kepler-181 c",0.761000,2.08000000,0.0488000000
"Kepler-219 c",1.332000,3.21000000,0.1647000000
"Kepler-282 c",0.887000,1.22000000,0.1106000000
"K2-239 c",0.360000,1.00000000,0.0576000000
"Kepler-1077 b",0.970000,2.50000000,0.2110000000
"KIC 5437945 b",1.393000,6.70000000,1.1455000000
"TOI-782 b",0.413000,2.73400000,0.0578000000
"Kepler-513 b",1.040000,2.19000000,0.1836000000
"Kepler-299 e",0.973000,1.81300000,0.2227200000
"Kepler-1680 b",0.905000,1.42000000,0.0784000000
"Kepler-251 b",1.074000,1.80000000,0.0546000000
"Kepler-483 b",1.327000,2.86700000,0.1947100000
"Kepler-918 b",0.970000,1.44000000,0.0571000000
"Kepler-108 b",2.057000,8.20000000,0.2829000000
"TOI-7510 c",1.020000,10.90633822,0.1575000000
"Kepler-861 b",0.750000,2.10000000,0.0440000000
"Kepler-80 f",0.677000,1.18200000,0.0174400000
"Kepler-404 b",0.884000,1.27000000,0.1020000000
"Kepler-168 b",1.040000,1.56000000,0.0550000000
"Kepler-773 b",1.114000,1.52000000,0.0465000000
"Kepler-49 c",0.510000,2.63000000,0.0784000000
"Kepler-1297 b",1.374000,1.27000000,0.0283000000
"Kepler-1820 b",0.931000,2.70000000,0.1964000000
"Kepler-1856 b",0.739000,1.36000000,0.0210000000
"TOI-1410.01",0.755800,3.10083009,0.0207000000
"Kepler-552 b",1.025000,3.86000000,0.0612000000
"Kepler-220 d",0.685000,1.03000000,0.1631000000
"Kepler-1370 b",1.291000,2.12000000,0.1495000000
"Kepler-1578 b",1.023000,1.21000000,0.0252000000
"Kepler-1551 b",1.162000,2.74000000,0.1772000000
"Kepler-213 b",1.195000,1.62000000,0.0360000000
"Kepler-916 b",0.843000,1.84000000,0.1949000000
"Kepler-194 c",1.005000,2.60000000,0.1294000000
"Kepler-1625 b",1.793000,11.67000000,0.8748000000
"Kepler-1080 b",1.132000,3.63000000,0.3660000000
"Kepler-1071 b",0.492000,1.47000000,0.0533000000
"Kepler-32 b",0.530000,2.20000000,0.0519000000
"Kepler-85 c",0.872000,1.92000000,0.1046000000
"Kepler-153 c",0.892000,2.53000000,0.2370000000
"Kepler-978 b",1.019000,2.75000000,0.2682000000
"Kepler-278 b",2.791000,4.01500000,0.2129300000
"Kepler-1462 b",0.819000,3.16000000,0.3094000000
"Kepler-1774 b",1.090000,2.70000000,0.3070000000
"Kepler-1000 b",1.484000,4.67000000,0.5244000000
"Kepler-198 c",0.850000,2.63000000,0.2600000000
"Kepler-58 c",1.083000,2.93000000,0.1228000000
"Kepler-587 b",0.850000,2.10000000,0.0950000000
"Kepler-1898 b",1.125000,0.93000000,0.0522000000
"Kepler-59 c",1.060000,2.22000000,0.1400000000
"Kepler-983 b",0.989000,2.19000000,0.3061000000
"Kepler-1428 b",1.622000,1.95000000,0.0995000000
"Kepler-363 c",1.391000,1.59000000,0.0794000000
"Kepler-1367 b",0.546000,0.85000000,0.0220000000
"Kepler-820 b",1.830000,8.19500000,0.5600400000
"Kepler-1273 b",0.840000,2.30000000,0.1800000000
"Kepler-148 b",0.838000,1.87000000,0.0272000000
"Kepler-437 b",0.622000,1.37000000,0.2737000000
"Kepler-585 b",1.170000,3.64000000,0.0384000000
"Kepler-1394 b",2.741000,1.36000000,0.0555000000
"Kepler-1669 d",0.603000,1.22000000,0.0468000000
"Kepler-238 c",1.384000,2.32000000,0.0676000000
"Kepler-681 b",0.775000,3.16000000,0.1642000000
"Kepler-1528 b",0.999000,1.39000000,0.0296000000
"Kepler-537 b",0.975000,1.41000000,0.0442000000
"Kepler-44 b",1.457000,12.40000000,0.0442000000
"Kepler-430 b",1.529000,2.95000000,0.2269000000
"KOI-984 b",0.871000,2.78000000,0.0516000000
"Kepler-1405 b",0.842000,3.08000000,0.1772000000
"Kepler-1678 b",0.950000,3.50000000,0.5560000000
"Kepler-339 b",0.766000,1.38100000,0.0544900000
"Kepler-1786 b",0.973000,2.63000000,0.3656000000
"Kepler-57 c",0.786000,1.71000000,0.0960000000
"K2-123 b",0.592000,2.66000000,0.1641000000
"Kepler-1414 b",1.940000,3.40000000,0.0440000000
"Kepler-214 c",0.981000,1.83000000,0.1864000000
"Kepler-1820 b",0.850000,2.40000000,0.1910000000
"Kepler-583 b",1.153000,2.89000000,0.0689000000
"Kepler-501 c",0.989000,1.45000000,0.0471000000
"Kepler-1445 b",1.337000,1.07100000,0.0958700000
"Kepler-372 d",1.159000,2.44000000,0.2002000000
"K2-115 b",0.880000,12.06000000,0.1430000000
"Kepler-1741 b",0.424000,1.01000000,0.0296000000
"Kepler-250 b",0.795000,1.16000000,0.0479000000
"Kepler-560 b",0.300000,1.57000000,0.0916000000
"Kepler-183 c",1.039000,2.63000000,0.1002400000
"Kepler-1416 b",1.452000,1.44000000,0.0257000000
"Kepler-49 e",0.559000,1.56000000,0.1160000000
"Kepler-272 c",1.004000,1.94000000,0.0620000000
"Kepler-357 b",0.834000,1.84000000,0.0630000000
"Kepler-138 c",0.500000,1.33000000,0.0905000000
"Kepler-127 b",1.270000,1.41000000,0.1260000000
"Kepler-1111 b",1.048000,1.88000000,0.0872000000
"Kepler-2001 c",0.784000,1.82000000,0.1085000000
"Kepler-237 b",0.732000,1.50000000,0.0496000000
"HAT-P-32 b",1.219000,20.05290100,0.0342700000
"HAT-P-32 b",1.367000,22.19382000,0.0339700000
"Kepler-79 d",1.100000,6.10000000,0.2880000000
"Kepler-79 c",1.100000,3.10000000,0.1880000000
"Kepler-79 b",1.100000,2.94000000,0.1170000000
"Kepler-79 e",1.100000,3.00000000,0.3870000000
"Kepler-79 d",1.037000,5.70000000,0.2807000000
"Kepler-79 c",1.037000,2.96000000,0.1829000000
"Kepler-79 b",1.037000,2.73000000,0.1140000000
"Kepler-79 e",1.037000,2.23000000,0.3769000000
"Kepler-79 d",1.037000,5.70000000,0.2807000000
"Kepler-79 c",1.037000,2.96000000,0.1829000000
"Kepler-79 b",1.037000,2.73000000,0.1140000000
"Kepler-79 e",1.037000,2.23000000,0.3769000000
"Kepler-79 d",1.324000,7.14000000,0.2822000000
"Kepler-79 c",1.324000,3.63000000,0.1839000000
"Kepler-79 b",1.324000,3.39000000,0.1146000000
"Kepler-79 e",1.324000,3.01000000,0.3790000000
"Kepler-79 d",1.037000,5.70000000,0.2807000000
"Kepler-79 c",1.037000,2.96000000,0.1829000000
"Kepler-79 b",1.037000,2.73000000,0.1140000000
"Kepler-79 e",1.037000,2.23000000,0.3769000000
"Kepler-79 e",1.302000,3.49000000,0.3860000000
"Kepler-79 d",1.316000,7.23100000,0.2937000000
"Kepler-79 c",1.316000,3.75400000,0.1914400000
"Kepler-79 b",1.316000,3.46800000,0.1192900000
"Kepler-79 e",1.316000,2.82300000,0.3944500000
"Kepler-623 b",0.929000,3.23000000,0.0854000000
"Kepler-1101 b",0.975000,2.55000000,0.3483000000
"Kepler-1802 c",0.608000,1.88000000,0.1723000000
"Kepler-519 b",0.871000,2.29000000,0.1610000000
"Kepler-210 c",0.650000,3.62000000,0.0700000000
"Kepler-709 b",0.826000,3.19000000,0.1173000000
"Kepler-1724 b",0.943000,2.45000000,0.0683000000
"Kepler-996 b",0.829000,1.48000000,0.0462000000
"Kepler-1776 b",1.012000,2.20000000,0.2142000000
"Kepler-210 c",0.530000,3.23000000,0.0640000000
"Kepler-1434 b",1.439000,0.86000000,0.0803000000
"Kepler-592 b",1.121000,2.53000000,0.0397000000
"TrES-2 b",0.952000,13.30508300,0.0356300000
"Kepler-393 c",1.314000,1.12000000,0.1208000000
"Kepler-950 b",0.793000,6.97000000,0.3993000000
"Kepler-130 c",1.127000,2.85000000,0.1745000000
"Kepler-483 b",1.090000,2.35000000,0.1967000000
"Kepler-1530 c",1.303000,2.40000000,0.0600000000
"KOI-12 b",1.516000,14.63000000,0.1463000000
"K2-122 b",0.590000,1.16000000,0.0373000000
"Kepler-338 d",1.735000,2.80000000,0.2564000000
"TOI-3353.01",1.020700,2.66675550,0.0601182180
"Kepler-42 b",0.681000,3.46000000,0.0190000000
"Kepler-730 c",1.107000,1.23000000,0.0413000000
"Kepler-87 c",1.293000,4.96000000,1.3423000000
"KOI-12 b",1.516000,14.63000000,0.1463000000
"Kepler-305 d",0.794000,2.71000000,0.1210000000
"Kepler-216 b",1.031000,1.91000000,0.0785000000
"HAT-P-53 b",1.209000,14.77346200,0.0315900000
"Kepler-305 e",0.771000,1.75300000,0.0401700000
"Kepler-80 e",0.570000,1.37000000,0.0457000000
"Kepler-109 b",1.342000,2.32900000,0.0686300000
"Kepler-577 b",0.480000,1.68000000,0.1353000000
"TOI-2768 b",0.657000,2.63000000,0.0270000000
"Kepler-1052 c",0.847000,2.24000000,0.6130000000
"Kepler-283 c",0.566000,2.09000000,0.3370000000
"Kepler-399 d",0.682000,1.96000000,0.2615000000
"Kepler-133 c",1.615000,3.17200000,0.2062400000
"CoRoT-21 b",1.950000,14.57170000,0.0417000000
"Kepler-627 b",1.362000,3.36000000,0.2327000000
"Kepler-487 b",0.870000,11.31000000,0.1170000000
"Kepler-475 b",0.798000,2.68000000,0.0390000000
"Kepler-661 b",0.672000,2.85000000,0.0585000000
"TOI-2000 b",1.134000,2.70000000,0.0427100000
"Kepler-224 b",0.699000,1.50000000,0.0383000000
"Kepler-608 b",1.108000,4.03000000,0.0685000000
"Kepler-1333 b",0.797000,2.46000000,0.4277000000
"Kepler-84 e",1.131000,2.56000000,0.1774000000
"Kepler-1642 c",1.514000,4.81000000,0.0678000000
"Kepler-1780 b",0.868000,3.04000000,0.4276000000
"Kepler-1976 b",0.960000,10.90000000,0.0580000000
"Kepler-760 c",1.170000,2.36000000,0.0360000000
"Kepler-161 b",0.739000,2.07000000,0.0528000000
"Kepler-1147 b",1.014000,2.30000000,0.0961000000
"Kepler-1542 e",1.065000,0.85000000,0.0567000000
"Kepler-945 b",1.030000,2.79000000,0.2014000000
"Kepler-130 b",1.110000,1.03000000,0.0800000000
"Kepler-1376 b",0.930000,1.06000000,0.0590000000
"Kepler-1506 b",1.001000,1.46000000,0.1168000000
"Kepler-502 b",1.031000,4.07000000,0.0532000000
"WASP-65 b",1.010000,12.46440800,0.0334000000
"TOI-2267 c",0.207500,1.14000000,0.0263000000
"Kepler-55 f",0.658000,1.60000000,0.0795000000
"Kepler-1638 b",0.835000,1.60000000,0.7450000000
"Kepler-220 d",0.655000,0.88000000,0.1620000000
"Kepler-1296 b",0.950000,1.05000000,0.0760000000
"Kepler-1622 b",1.190000,1.15000000,0.1006000000
"Kepler-43 b",1.345000,12.10000000,0.0436000000
"Kepler-586 b",0.975000,2.89000000,0.0331000000
"Kepler-539 b",0.913000,8.14900000,0.4889300000
"Kepler-221 d",0.821000,2.73000000,0.0870000000
"Kepler-122 e",1.216000,2.60000000,0.2270000000
"Kepler-1398 b",0.981000,0.77000000,0.0390000000
"Kepler-675 b",0.727000,2.38000000,0.0317000000
"Kepler-1105 b",0.697000,2.19000000,0.0471000000
"Kepler-1830 b",1.040000,2.13000000,0.2964000000
"Kepler-9 c",0.971000,8.10600000,0.2265700000
"Kepler-18 d",1.108000,6.98000000,0.1172000000
"Kepler-319 c",1.490000,5.60000000,0.0700000000
"Kepler-230 b",0.796000,3791.05000000,0.1890000000
"Kepler-343 c",1.047000,1.53000000,0.1609000000
"Kepler-1870 b",0.841000,1.74600000,0.0452000000
"Kepler-888 b",1.147000,2.26000000,0.3341000000
"Kepler-815 b",3.464000,4.26000000,0.0888000000
"Kepler-1409 b",0.790000,1.05000000,0.0150000000
"Kepler-1474 b",1.099000,2.20000000,0.2108000000
"Kepler-211 b",1.750000,3.52000000,0.0490000000
"WASP-13 b",1.559000,15.56900000,0.0536200000
"Kepler-974 b",0.450000,1.44000000,0.0395000000
"Kepler-773 b",1.114000,1.52000000,0.0465000000
"Kepler-1880 b",0.530000,1.43000000,0.0540000000
"Kepler-475 b",0.842000,2.66000000,0.0387000000
"WASP-105 b",0.900000,10.76064000,0.0750000000
"K2-19 c",0.880000,4.21000000,0.1032000000
"Kepler-366 b",1.048000,1.46000000,0.0450000000
"Kepler-5 b",1.746000,15.28000000,0.0500000000
"Kepler-1111 b",1.048000,1.88000000,0.0872000000
"Kepler-28 b",0.700000,3.60000000,0.0620000000
"Kepler-1246 b",0.642000,1.51000000,0.0848000000
"Kepler-485 b",1.029000,13.63000000,0.0443000000
"Kepler-136 b",1.188000,1.97000000,0.1054000000
"Kepler-626 b",1.008000,2.17000000,0.1086000000
"Kepler-1550 b",1.363000,3.71000000,0.7681000000
"WASP-171 b",1.637000,10.98482000,0.0504000000
"Kepler-1604 b",0.747000,1.72000000,0.0089000000
"Kepler-1294 b",0.929000,3.02000000,0.4671000000
"Kepler-339 c",0.802000,1.15000000,0.0690000000
"Kepler-1542 b",1.174000,0.93500000,0.0476500000
"Kepler-1920 b",1.161000,2.80000000,0.2043000000
"Kepler-50 c",1.584000,1.82000000,0.0940000000
"Kepler-521 b",1.820000,4.30000000,0.1730000000
"Kepler-855 b",1.135000,9.23000000,0.0762000000
"Kepler-251 c",0.866000,2.72000000,0.1199000000
"Kepler-1444 b",0.989000,2.02900000,0.2090600000
"Kepler-1542 d",1.190000,1.03000000,0.0616000000
"Kepler-222 d",0.843000,3.63000000,0.1777000000
"Kepler-269 b",0.921000,2.45000000,0.0601000000
"Kepler-126 d",1.358000,2.47000000,0.4477000000
"Kepler-11 b",1.046000,1.85000000,0.0903000000
"Kepler-1773 b",1.356000,2.85400000,0.2483100000
"Kepler-84 e",1.022000,2.30000000,0.1784000000
"Kepler-30 c",0.950000,14.30000000,0.3000000000
"Kepler-1193 b",1.047000,1.13000000,0.0397000000
"Kepler-405 c",0.870000,3.81000000,0.1858000000
"Kepler-386 c",0.767000,1.58000000,0.1550000000
"Kepler-516 b",1.744000,4.97000000,0.1887000000
"Kepler-1199 b",1.055000,1.08000000,0.1155000000
"Kepler-670 b",0.965000,12.82000000,0.0382000000
"Kepler-298 d",0.635000,2.55000000,0.3100000000
"Kepler-1487 c",0.956000,3.02000000,0.2152000000
"Kepler-11 b",1.086000,1.92000000,0.0922900000
"Kepler-330 c",0.690000,1.85000000,0.1150000000
"Kepler-1897 b",0.780000,2.40000000,0.1556000000
"Kepler-905 b",0.887000,1.47000000,0.0581000000
"Kepler-126 c",1.395000,1.60800000,0.1584500000
"Kepler-1913 b",1.076000,1.66000000,0.1209000000
"Kepler-968 c",0.577000,1.42000000,0.0518000000
"Kepler-129 b",1.641000,2.30000000,0.1305000000
"HATS-3 b",1.400000,15.47962900,0.0485200000
"Kepler-1673 b",1.062000,2.71000000,0.2127000000
"Kepler-243 c",0.815000,1.74100000,0.1395800000
"Kepler-281 c",0.884000,5.39000000,0.2137000000
"Kepler-529 c",0.886000,1.57000000,0.1065000000
"Kepler-229 c",0.742000,5.27000000,0.1165000000
"Kepler-1951 b",0.900000,0.88000000,0.1359000000
"Kepler-186 c",0.472000,1.25000000,0.0451000000
"Kepler-148 c",0.838000,3.44000000,0.0487000000
"Kepler-80 b",0.678000,2.67000000,0.0648000000
"WASP-49 b",0.976000,12.49800000,0.0379000000
"Kepler-221 e",0.810000,3.58000000,0.1279000000
"Kepler-1833 b",1.446000,1.35000000,0.0771000000
"Kepler-100 b",1.526000,1.34400000,0.0730900000
"Kepler-365 c",1.030000,1.63000000,0.1351000000
"Kepler-1834 c",0.701000,1.11000000,0.0147000000
"TOI-3919 b",1.319000,12.31866979,0.0795000000
"Kepler-495 c",0.714000,0.80000000,0.0584000000
"Kepler-211 c",0.816000,1.29000000,0.0620000000
"Kepler-460 c",1.868000,8.18400000,0.7531800000
"Kepler-775 b",0.832000,1.19000000,0.0187000000
"Kepler-1610 c",0.800000,2.09000000,0.2323000000
"Kepler-322 c",0.805000,1.54900000,0.0504200000
"Kepler-310 b",0.876000,1.19000000,0.1110000000
"Kepler-415 c",0.610000,1.90000000,0.0720000000
"Kepler-105 b",1.350000,3.38000000,0.0640000000
"K2-32 c",0.845000,3.01000000,0.1399000000
"Kepler-1680 b",0.707000,1.11300000,0.0764200000
"NGTS-33 b",1.470000,18.38272835,0.0480000000
"Kepler-192 d",0.981000,1.07000000,0.0686000000
"Kepler-1102 b",1.119000,3.13000000,0.2731000000
"Qatar-8 b",1.315000,14.40356500,0.0474000000
"Kepler-171 d",0.943000,2.22000000,0.2208000000
"Kepler-485 b",1.029000,13.63000000,0.0443000000
"HATS-14 b",0.933000,11.64615100,0.0381500000
"Kepler-237 c",0.732000,2.11000000,0.0712000000
"Kepler-326 c",0.801000,1.40000000,0.0510000000
"Kepler-919 b",1.030000,2.06000000,0.0980000000
"Kepler-53 d",0.945000,2.44000000,0.0899000000
"Kepler-5 b",1.793000,15.98403400,0.0538000000
"K2-233 d",0.745000,2.64000000,0.1527000000
"Kepler-1693 c",1.098000,1.15000000,0.0588000000
"Kepler-85 e",0.873000,1.19000000,0.1607000000
"Kepler-1366 b",0.540000,1.28000000,0.0269000000
"TOI-4600 b",0.810000,6.80000000,0.3490000000
"Kepler-81 b",0.520000,1.98000000,0.0524000000
"TOI-5319 b",0.485000,2.83000000,0.0506000000
"Qatar-1 b",0.803000,12.81188700,0.0233200000
"K2-250 b",0.797000,2.71257333,0.0460600000
"Kepler-1090 c",0.900000,2.80000000,0.2220000000
"Kepler-349 c",0.910000,2.09000000,0.1050000000
"Kepler-625 c",0.912000,1.00000000,0.0508000000
"Kepler-69 b",0.943000,2.28000000,0.1048000000
"Kepler-1383 b",1.330000,1.36000000,0.1190000000
"Kepler-616 b",0.977000,2.82000000,0.0927000000
"Kepler-324 e",0.835000,1.57700000,0.1097200000
"Kepler-1679 b",0.860000,2.20000000,0.0880000000
"Kepler-513 b",1.070000,2.40000000,0.1870000000
"Kepler-589 c",0.870000,1.09000000,0.0420000000
"Kepler-1818 b",1.129000,1.48000000,0.0550000000
"K2-10 b",0.930000,3.92000000,0.1374000000
"TrES-2 b",0.950000,12.85000000,0.0350000000
"Kepler-150 b",0.863000,1.24100000,0.0438600000
"K2-19 c",0.913000,4.51000000,0.1001000000
"Kepler-1108 b",0.806000,1.39000000,0.0513000000
"Kepler-861 b",0.836000,2.43000000,0.0463000000
"Kepler-1808 b",0.892000,2.36000000,0.1467000000
"Kepler-411 d",0.820000,3.31900000,0.2790000000
"Kepler-332 b",0.861000,1.45000000,0.0705000000
"K2-17 b",0.660000,2.23000000,0.1190000000
"K2-280 b",1.280000,7.67000000,0.1488000000
"Kepler-127 c",1.359000,2.66000000,0.2000000000
"Kepler-123 c",1.216000,1.40000000,0.1757000000
"Kepler-1422 b",1.238000,1.94000000,0.1499000000
"Kepler-174 b",0.610000,2.02000000,0.0960000000
"Kepler-231 c",0.490000,1.93000000,0.1140000000
"Kepler-183 c",1.198000,2.90000000,0.0987000000
"Kepler-1567 b",0.903000,2.67000000,0.5520000000
"Kepler-1502 b",1.155000,2.11000000,0.2482000000
"Kepler-396 b",0.897000,2.95500000,0.2406700000
"Kepler-157 c",1.069000,2.66500000,0.1093500000
"WASP-116 b",1.426000,13.67495645,0.0650000000
